"patient_id","ho_ten","cccd","ngay_sinh","so_dien_thoai","email","dia_chi","benh","ket_qua_xet_nghiem","bac_si_phu_trach","ngay_kham"
"d49347fc-0fc9-4d2e-830f-9be91f178f93","Chị Mai Bùi","856523026613","08/01/1986","0512270401","hoangjane@example.org","721 Trần Đường
JohnQuận, 701761","Tim mạch",4.23,"Nhật Hữu Dương","06/01/2026"
"2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a","Trung Xuân Vũ","946615669316","12/06/1973","0500189371","cle@example.net","4 Bùi Dãy
Thành phố JaneThị xã, 243902","Tim mạch",11.67,"Lâm Hải Mai","04/01/2026"
"b69f75c5-c82b-41be-a1eb-64e6fd498e20","Châu Mai Bảo Đặng","466327877140","26/09/2003","0521993958","jane42@example.org","407 Hoàng Làng
Thành phố JohnPhường, 352867","Khỏe mạnh",7.87,"Tùng Nguyễn","12/02/2026"
"cc21cbdb-fb8f-48c4-98b4-8ead93608edf","Thành Xuân Lê","372324988374","22/07/1967","0355257491","jane90@example.net","3 Mai Khu
Thị xã JohnThành phố, 158896","Tiểu đường",4.16,"Chị Ngọc Mai","03/04/2026"
"9d37efb6-eafb-4e90-94ec-84ce002ccb25","Chị Linh Lê","325577690498","26/05/1979","0355384660","nguyenjohn@example.net","851 Bùi Ngõ
JaneHuyện, 243079","Huyết áp cao",8.24,"Quý cô Hải Dương","07/05/2026"
"f7ff88d4-b509-408a-ac98-8bca51397c06","Quang Xuân Bùi","895073745920","12/02/1977","0845369358","john20@example.net","0 Jane Làng
Thị xã JohnHuyện, 881549","Tim mạch",6.66,"Lâm Đặng","04/03/2026"
"f68c62e6-e2a4-4909-a2dd-22d52afaab7b","Nhật Đặng","348811457098","23/02/1996","0569518190","vujohn@example.org","10 Jane Dãy
JohnThị xã, 617033","Huyết áp cao",7.77,"Thành Hữu Trần","04/04/2026"
"a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a","Chị Chi Trần","238381594456","27/11/1939","0854982603","john54@example.org","21 Jane Dãy
Thị xã JohnXã, 555292","Huyết áp cao",9.12,"Cô Hà Đặng","09/02/2026"
"b27b7bb4-68c6-40b2-b0a2-cee8f9722cc1","Khoa Vũ","870663788061","09/09/1967","0721684276","nguyenjane@example.net","050 Trần Khu
JohnThành phố, 126985","Tiểu đường",8.69,"Chị Dương Vũ","16/01/2026"
"4ef03f80-1d91-4e39-9801-4004793bed1b","Nhật Mai Bảo Vũ","997301613603","06/10/1947","0588935609","xle@example.com","477 Phạm Khu
Quận JohnThành phố, 800596","Tim mạch",8.41,"Tùng Bảo Hoàng","14/02/2026"
"6319629b-d73e-4bb9-8f9c-a17b8db8dadf","Phương Mai Bảo Hoàng","401002671955","06/06/1967","0356102782","fvu@example.com","9 John Dãy
Quận JohnQuận, 232315","Khỏe mạnh",9.86,"Hồng Trần","26/03/2026"
"a091e5b4-d293-4e6e-bf4d-093033b0fb53","Bà Thành Trần","137927260622","16/03/1947","0530893805","zmai@example.net","7 Jane Ngõ
JohnQuận, 694116","Huyết áp cao",11.78,"Hà Hoàng","20/01/2026"
"891f4683-de12-4bf1-893d-6196c926a021","Huy Đức Bùi","187638078073","12/06/2001","0911575157","lnguyen@example.com","653 Jane Khu
JohnHuyện, 957091","Khỏe mạnh",5.78,"Khoa Vũ","06/04/2026"
"1924c644-af52-4666-b239-09f4dbb54645","Chị Thảo Dương","424677839069","11/01/1979","0538777184","jane91@example.org","7 Nguyễn Hẻm
Huyện JaneQuận, 918430","Tim mạch",7.81,"Lan Phạm","08/02/2026"
"08775804-3fde-4814-8ec0-ad4bd6441a9d","Ông Quang Phạm","205119029166","24/08/1972","0579096937","jane86@example.net","579 Lê Dãy
JaneQuận, 978343","Khỏe mạnh",4.84,"Vũ Vũ","06/01/2026"
"da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2","Chị Dương Phạm","332576257826","30/06/1963","0950571518","jane80@example.net","2 John Khu
JaneThị xã, 494763","Tiểu đường",10.25,"Bảo Đức Phạm","01/04/2026"
"d30608be-8548-467b-ad5c-ba244d59616b","Khoa Đức Nguyễn","712218253075","22/12/2004","0843101904","jane41@example.com","5 Vũ Khu
Quận JohnThành phố, 944554","Khỏe mạnh",11.16,"Hải Tấn Lê","05/01/2026"
"4bacbedf-ff5a-429e-bf53-d344a7c854e4","Huy Bùi","100026188761","15/03/1988","0830034353","hoangjohn@example.com","8 Đặng Khu
Quận JaneThành phố, 593649","Tiểu đường",9.63,"Bà Nhật Mai","05/02/2026"
"55ec024a-e64b-4b37-ae01-a122f269921c","Lâm Đặng","997535142615","02/10/1965","0757277366","jane55@example.com","709 Jane Làng
Thị xã JaneThị xã, 156688","Tiểu đường",7.89,"Chị Lâm Đặng","21/03/2026"
"e8184f34-e491-4f7d-91c4-6efcfcb896bb","Anh Dũng Lê","201142149147","11/05/1946","0542163004","odang@example.org","743 John Dãy
Quận JanePhường, 550268","Huyết áp cao",3.75,"Kim Mai Bảo Bùi","01/01/2026"
"bb0c7919-330c-4ff5-88a5-fa0d09a85dc5","Nam Tấn Mai","406189080434","18/04/1961","0908679191","nguyenjohn@example.org","21 Mai Khu
Thành phố JohnHuyện, 404955","Huyết áp cao",6.06,"Bác Huy Lê","08/03/2026"
"5bf7dda1-7d7c-49a5-a6c1-1650ff02f5b0","Chị Xuân Bùi","952091921898","17/12/1937","0818984843","johnle@example.org","506 Mai Đường
Thành phố JohnThành phố, 823255","Tim mạch",11.04,"Kim Dương","15/03/2026"
"797209c0-40b3-44f8-8c1a-b2c71fa3ed1f","Chị Nhật Nguyễn","185139804264","04/05/1976","0355467528","qtran@example.net","18 Jane Ngõ
Thị xã JohnXã, 309452","Tiểu đường",5.79,"Minh Phạm","11/03/2026"
"290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a","Vân Dương","526239665530","17/08/1963","0326900542","pdang@example.org","972 John Ngõ
JohnThị xã, 410401","Huyết áp cao",11.58,"Bảo Nguyễn","20/01/2026"
"0a190939-dfc7-4b26-acb9-41fcd02c75f9","Quang Đặng","159606553337","03/05/1993","0305783633","tranjohn@example.org","57 Trần Tổ
JohnThành phố, 520245","Tiểu đường",6.47,"Nhật Đức Bùi","03/04/2026"
"e2d903c8-a61a-4d8e-abf7-240fccc62fed","Cô Bảo Nguyễn","744111636958","19/01/1957","0733512787","buijane@example.net","6 Hoàng Đường
Thị xã JaneThành phố, 531262","Huyết áp cao",11.32,"Ông Vũ Vũ","08/05/2026"
"de4b061e-b45e-4463-832a-09e05071e5f0","Bà Vân Mai","567068846579","27/04/1948","0310211506","epham@example.com","890 John Dãy
JohnThành phố, 887931","Tim mạch",10.02,"Bác Quang Đặng","24/02/2026"
"8ced4707-3903-4b65-81c6-1eeb0ce3c8c8","Kim Hải Trần","140520652388","03/11/1997","0556331668","choang@example.org","17 John Số
JohnXã, 675771","Huyết áp cao",6.51,"Ánh Trần","28/04/2026"
"4dfa21be-a335-42c8-9e7b-1e95f692641a","Quý cô Linh Đặng","207227991542","30/09/1942","0579266672","janedang@example.net","5 Trần Ngõ
Thành phố JaneHuyện, 970196","Khỏe mạnh",3.58,"Tùng Mai","14/03/2026"
"e599bd3c-0bb8-4d38-9b37-ef19b3bc912f","Quý cô Bảo Bùi","384090566353","01/12/1949","0575271267","john31@example.com","5 Jane Đường
Thị xã JanePhường, 717942","Huyết áp cao",11.27,"Quý cô An Mai","10/01/2026"
"d6bca712-6ecc-4931-af70-5d018da03d88","Anh Nhiên Lê","703514096358","30/10/1952","0745907192","buijane@example.net","3 Bùi Tổ
JaneQuận, 244892","Khỏe mạnh",10.56,"Khoa Thế Mai","02/03/2026"
"8db78572-ef7d-4821-bca0-258eb63d65d5","Chị Mai Hoàng","501219485249","27/11/1974","0868792606","john28@example.net","1 Mai Dãy
JaneThị xã, 947568","Huyết áp cao",5.48,"Vân Trần","05/01/2026"
"ab95c72f-0d95-4af5-a534-21bc6180b78a","Mai Vũ","584542483260","06/04/1957","0883163342","jane20@example.net","0 Dương Ngõ
Thị xã JohnXã, 922405","Tim mạch",7.03,"Hưng Bùi","17/03/2026"
"f9cf8499-c9c1-4d45-b4ea-6b976aa415b5","Tùng Thị Nguyễn","294925925959","26/07/1969","0983716321","janepham@example.net","8 John Khu
JohnPhường, 178086","Khỏe mạnh",11.69,"Chị Nhật Mai","24/01/2026"
"4773e66a-6db2-4020-8a67-01436090103c","Hoàng Lê","910778960747","24/01/1970","0740526528","dangjane@example.net","590 Dương Tổ
Huyện JohnQuận, 645895","Tim mạch",6.67,"Phương Lê","22/03/2026"
"1789be63-6746-4743-897b-303d8b074d1a","Quang Hoàng Đặng","276096756188","01/06/1980","0862104340","jane39@example.net","573 John Tổ
JohnThị xã, 369054","Huyết áp cao",4.68,"Nam Mai","14/03/2026"
"7210045a-823c-4ef9-8d85-65ce83a9c235","Ông Khoa Phạm","863716873192","14/12/1978","0846003801","tranjohn@example.net","361 Jane Ngõ
Thành phố JanePhường, 447828","Tiểu đường",6.11,"Hương Trần","11/01/2026"
"8ede9b46-407d-4aff-8b51-a9112d90e4ee","Khoa Phạm","437967552212","24/07/1970","0957581590","cbui@example.net","618 John Đường
Huyện JohnHuyện, 925115","Tiểu đường",4.38,"Trọng Trần","24/02/2026"
"61a451ff-700b-4b43-ad3b-9d13c3e90323","Hải Văn Dương","769145886803","19/08/1956","0527030257","johnbui@example.net","50 John Đường
Thị xã JohnHuyện, 320256","Huyết áp cao",8.4,"Trung Bảo Mai","28/01/2026"
"9dec2b83-3885-4f7e-af1a-25a829344e15","Trung Trần","209103786907","16/01/1960","0912831805","maijane@example.net","1 Trần Làng
JaneHuyện, 234443","Tiểu đường",7.67,"Cô Thảo Hoàng","14/01/2026"
"7c6166df-515a-4b43-b189-1f48e66e2c11","Bác Trọng Vũ","682296914796","06/02/1956","0717083492","jane62@example.org","6 Đặng Hẻm
JaneThị xã, 566991","Khỏe mạnh",6.55,"Khoa Mai Bảo Mai","22/01/2026"
"14fc3a5d-9b4b-4377-a542-deb92cff45f8","Hoàng Mai","100024295445","03/02/1962","0948409848","john10@example.net","3 Jane Dãy
Huyện JaneQuận, 909652","Tim mạch",5.34,"Hoàng Dương","08/04/2026"
"5d264b1b-6593-4659-972e-8c6882aa5c46","Dương Phạm","731933005884","06/12/1957","0835115266","janele@example.org","7 Nguyễn Làng
JohnThành phố, 377198","Tiểu đường",4.59,"Quang Thị Phạm","11/04/2026"
"635a11f2-5c7a-483d-8a9d-2704e860bcb1","Quý ông Hưng Nguyễn","869252048600","19/06/1979","0396031890","maijane@example.net","65 Jane Số
Thị xã JaneHuyện, 610511","Tim mạch",7.32,"Ông Minh Lê","27/03/2026"
"83b8fa05-13bc-4dc6-bae0-acdb2a6524af","Trung Lê","369335924367","18/10/1960","0757702204","janehoang@example.net","51 Dương Dãy
Quận JaneThành phố, 355506","Huyết áp cao",8.87,"Lan Hoàng","26/04/2026"
"833c8f55-a129-4fa2-a27d-4660293fc266","Xuân Hoàng","204316550701","07/05/1955","0568873946","lejane@example.org","9 Jane Ngõ
Thị xã JaneThị xã, 278852","Khỏe mạnh",5.11,"Quý cô Duyên Lê","24/04/2026"
"9f8acdeb-2e8f-45a8-847a-3b7ed209383b","Phúc Đặng","275832475881","28/01/1997","0837995313","phamjane@example.com","886 John Hẻm
JohnXã, 627778","Khỏe mạnh",4.87,"Hà Dương","09/05/2026"
"8a0ea57a-9a7d-409d-a6e8-790b215d3b1f","Xuân Bùi","507808772940","29/05/2006","0898500111","cdang@example.net","65 Jane Hẻm
JaneQuận, 187889","Tim mạch",9.12,"Trọng Mai","21/03/2026"
"b58ac738-0166-4221-b063-ae7f41ff81d1","Duyên Mai","838967769505","25/05/1951","0536534262","buijohn@example.net","12 Hoàng Khu
JaneXã, 483405","Tiểu đường",10.02,"Thành Phạm","22/03/2026"
"7b8301cf-8ebc-4d7e-88a6-5b858d56bff6","Bà Phương Mai","709561666290","13/03/2001","0884167683","jane95@example.net","1 Jane Hẻm
Quận JaneHuyện, 939756","Huyết áp cao",11.65,"Lan Bùi","04/05/2026"
"d2c0dec2-1751-44d7-8deb-2696015aba1d","Quý cô Khoa Bùi","893213487903","10/05/1947","0943722417","vujohn@example.com","6 Hoàng Khu
Quận JaneThị xã, 111230","Huyết áp cao",11.66,"Bà Mai Nguyễn","27/04/2026"
"3b4ec9f5-b2cd-4a0a-840c-5cb082b34384","Cô Thành Phạm","689980895041","26/05/1935","0705314221","johnvu@example.com","93 John Ngõ
JaneHuyện, 955129","Huyết áp cao",11.1,"Quang Hoàng","07/02/2026"
"932d1648-6769-40f1-ae01-b9e0746b161a","Thảo Lê","264864357842","08/10/1990","0547112414","maijohn@example.net","4 Dương Số
JohnHuyện, 913274","Tim mạch",8.09,"Quý ông Nhiên Nguyễn","04/04/2026"
"61f6dfbe-114b-4c79-8200-79f51dc3c26e","Chị Vi Đặng","584215731429","28/06/1991","0751670020","john43@example.com","827 Đặng Làng
JohnPhường, 816289","Huyết áp cao",6.57,"Quý cô Yến Phạm","15/02/2026"
"43f19b58-df6c-4d60-bdf7-6a69bc45144a","Chị Mai Phạm","745959390029","25/10/1983","0891040056","johntran@example.org","0 Jane Tổ
JaneXã, 388078","Huyết áp cao",5.34,"Anh Minh Vũ","19/03/2026"
"20d4ba18-93a0-4478-800b-19de38db128d","Vân Bùi","995198407236","16/06/2000","0958643897","maijane@example.com","18 Đặng Đường
Quận JaneXã, 205641","Tim mạch",10.0,"Quang Đức Lê","17/04/2026"
"78aa16ea-44f7-401a-bcb5-26d7434a130e","Quang Xuân Dương","751974985772","21/01/1993","0859249215","janedang@example.com","29 John Ngõ
JohnXã, 553214","Tim mạch",9.33,"Lâm Trí Lê","02/04/2026"
"6be8c756-2d36-426c-827e-789cce40483b","Anh Minh Mai","186506763508","30/04/1978","0883244007","qvu@example.net","12 John Khu
JohnThị xã, 880762","Tim mạch",9.0,"Anh Phú Đặng","19/04/2026"
"41f9994a-cf5d-437f-ae8d-5daa8eb7c306","Nam Bảo Trần","849160832514","21/02/1983","0894544358","johnvu@example.com","7 Jane Khu
JohnQuận, 771697","Tiểu đường",11.68,"Huy Hữu Trần","16/01/2026"
"50405c43-3a6c-4da6-97f7-d71f2978cc73","Khoa Đức Hoàng","692649910493","07/03/1989","0510481813","jane59@example.net","JohnQuận
341 John Số, 208013","Khỏe mạnh",9.31,"Hà Dương","17/04/2026"
"65a29cc8-c55b-495d-86bf-d9c40dc78104","Hà Vũ","275688403465","28/06/1956","0922926682","buijane@example.org","22 John Đường
JaneThị xã, 589887","Khỏe mạnh",11.14,"Tùng Dương","27/01/2026"
"8a0ec018-b297-49b2-b2cf-fcaef833ebfb","Quý cô Hải Hoàng","516560959278","23/07/1994","0800387234","jane78@example.org","56 Lê Khu
Thành phố JohnHuyện, 400692","Tim mạch",11.07,"Ông Châu Dương","28/02/2026"
"cc476b72-6e31-4234-8410-010802568389","Trọng Phạm","248049305629","04/05/1936","0773595765","john68@example.com","6 Phạm Khu
Thị xã JohnXã, 901676","Khỏe mạnh",9.17,"Khoa Mai","22/02/2026"
"1186da93-da7d-4c53-b020-cf0669b41194","Chị Hạnh Trần","494659631507","01/05/1997","0921571442","svu@example.net","208 John Ngõ
JaneQuận, 849937","Khỏe mạnh",8.63,"Ông Quang Trần","30/01/2026"
"578799d9-3799-4376-be5b-3ac903c501fe","Hạnh Mai Bảo Đặng","580112862988","19/06/1998","0905828966","dangjohn@example.org","872 Jane Số
Thành phố JohnThị xã, 908688","Khỏe mạnh",5.43,"Anh Hưng Phạm","31/03/2026"
"85695f97-180d-4855-855f-fde8bc3e1d19","Quý cô Hồng Vũ","651809711172","30/04/1979","0399031637","johnmai@example.net","4 Jane Đường
Thành phố JohnPhường, 555251","Tim mạch",11.3,"Nam Xuân Vũ","24/04/2026"
"3e3b1a40-ca05-43a2-a553-b15f1ea15b0f","Ngọc Hoàng","877620076830","16/01/2000","0713221743","janetran@example.org","9 Nguyễn Đường
JohnPhường, 662407","Khỏe mạnh",7.29,"Bảo Dương","15/02/2026"
"c9df301e-8ef0-4de1-bb4f-19725115d7ee","Bảo Hoàng Nguyễn","908036007468","09/10/1986","0954539278","john40@example.com","7 John Tổ
JaneHuyện, 971733","Khỏe mạnh",9.7,"Cô Phương Lê","29/03/2026"
"8aa6b006-436a-4b9d-91c5-6a004bb13407","Bảo Văn Mai","587131794394","12/12/1986","0503621599","johnhoang@example.com","18 Phạm Dãy
Huyện JaneThị xã, 772036","Khỏe mạnh",5.57,"Tú Đức Mai","08/05/2026"
"f013a170-d5cf-4b4c-8b34-fc841111ee29","Chị An Phạm","566502483113","05/12/1949","0322108266","gpham@example.org","7 Nguyễn Tổ
Thành phố JohnQuận, 787603","Tim mạch",7.85,"Ông Bảo Nguyễn","12/03/2026"
"e3f342a8-f030-4fd4-be54-898e8eda6433","Thành Thị Hoàng","971908398729","15/07/1971","0381923913","tranjane@example.org","386 John Làng
Thị xã JohnPhường, 704570","Huyết áp cao",7.18,"Bảo Bảo Trần","02/02/2026"
"66cc7376-8cca-4963-ae2e-77a4cadec379","Phúc Mai Đặng","752493061553","02/04/1978","0747957307","jane66@example.net","8 Jane Khu
JaneThị xã, 516379","Tim mạch",8.68,"Yến Nguyễn","25/02/2026"
"2294fa0a-8482-4c08-842c-65ad9883e9b1","Nam Vũ","298799157432","23/07/1965","0324071078","janenguyen@example.net","075 John Khu
JohnQuận, 368691","Tiểu đường",5.58,"Vũ Hoàng","19/03/2026"
"bbf8da91-37a9-4824-aafa-4d5b91ae3d4c","Nhật Đặng","359651804759","11/01/2001","0522809438","janehoang@example.org","961 Jane Tổ
JaneThành phố, 907812","Huyết áp cao",11.49,"Cô Dương Bùi","11/01/2026"
"51beba8e-0a8a-4b94-863d-fcd64e0648d0","Bà Phương Phạm","984775827708","17/03/1956","0788965622","buijane@example.net","646 John Tổ
Thị xã JohnXã, 518582","Tiểu đường",9.65,"Vũ Bùi","08/04/2026"
"2160446e-b2a7-4475-8619-67736f3acf33","Quý cô Phương Phạm","433132837705","03/10/2001","0530406458","mhoang@example.net","146 Hoàng Ngõ
Thị xã JaneHuyện, 465227","Tim mạch",5.72,"Bà Linh Hoàng","08/05/2026"
"2b54500d-4e08-4bb4-8509-d55806326b36","Trọng Mai Hoàng","553764499598","16/03/1955","0835738271","onguyen@example.org","1 John Làng
Huyện JohnHuyện, 827497","Huyết áp cao",6.75,"Hạnh Dương","02/04/2026"
"bd717da3-3581-4632-94f5-df7005d2d205","Chị Vân Mai","643726494539","24/07/1970","0582591180","uhoang@example.org","98 Jane Hẻm
Huyện JohnPhường, 747983","Huyết áp cao",11.94,"Hưng Dương","08/05/2026"
"637e3f94-110c-4d92-8222-305df1f71605","Quang Trần","958705337320","15/12/1937","0518483148","jane36@example.net","Huyện JaneXã
387 John Làng, 655132","Huyết áp cao",7.17,"Dũng Dương","18/03/2026"
"58c69158-04b4-4ac9-a831-7f0dbe9063fb","Quang Thế Phạm","119735559157","31/07/2003","0565089438","john46@example.org","256 John Số
Thị xã JohnXã, 260169","Khỏe mạnh",6.14,"Hạnh Tấn Dương","16/04/2026"
"2379c05f-a708-4280-b4ee-0b6721bbd183","Chị Thảo Mai","221137972153","07/10/1953","0527926466","ple@example.net","881 Jane Hẻm
Huyện JaneThị xã, 418083","Khỏe mạnh",6.57,"Bác Hoàng Phạm","21/01/2026"
"c32fc21b-06b4-4d27-af4b-8be821acfdb5","Trọng Hoàng","321794961513","14/10/1966","0391678729","johnnguyen@example.com","897 Lê Số
JaneQuận, 271742","Huyết áp cao",6.85,"Chị Ngọc Bùi","03/01/2026"
"69bd40d8-f340-4dd3-8515-75b9ece9504b","Chị Vi Phạm","718123156419","11/05/1944","0503940795","janehoang@example.com","660 Đặng Số
Thành phố JaneThị xã, 967182","Khỏe mạnh",7.36,"Xuân Phạm","11/04/2026"
