patient_id,ho_ten,cccd,ngay_sinh,so_dien_thoai,email,dia_chi,benh,ket_qua_xet_nghiem,bac_si_phu_trach,ngay_kham
66a302d6-f43e-4c48-8bc1-f9e5fb3df063,Nhật Bảo Phạm,923006852162,23/08/1977,0972520338,jane45@example.net,"4 Tùng Phú Hoàng, 673108",Huyết áp cao,3.91,Tú Hoàng Vũ,05/01/2026
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,Chị Hương Lê,005879491599,27/07/1986,0759412502,iduong@example.org,"410 Chị An Mai, 200219",Tiểu đường,7.71,Anh Nguyễn,21/04/2026
f6d70248-a995-4cc3-af5b-09a60ff1c51f,Cô Ngọc Bùi,147157439502,26/03/1978,0707044085,jane97@example.net,"291 Hoàng Vũ, 526259",Tiểu đường,8.89,Lâm Dương,10/02/2026
43d78f2b-769d-41e3-8eed-412473b0d676,Quý cô Bảo Bùi,310578483490,05/10/1976,0863346699,nguyenjane@example.net,"68 Bà Khoa Phạm phố JaneThị xã, 682959",Tiểu đường,11.46,Nhật Hữu Hoàng,28/01/2026
d49347fc-0fc9-4d2e-830f-9be91f178f93,Bà Thành Hoàng,748229954280,08/01/1986,0501614138,kvu@example.net,"721 Vũ Bùi Đường
JohnQuận, 701761",Tim mạch,4.23,Nhật Chị Khoa Phạm,06/01/2026
2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,Chị Thảo Vũ,707931358101,12/06/1973,0800255124,jane38@example.com,"4 Hải Lê Dãy
Hải Lê phố JaneThị xã, 243902",Tim mạch,11.67,Anh Quang Bùi,04/01/2026
b69f75c5-c82b-41be-a1eb-64e6fd498e20,Bác Khoa Phạm,142042321797,26/09/2003,0364555607,duongjane@example.net,"407 Linh Phạm Làng
Linh Phạm phố JohnPhường, 352867",Khỏe mạnh,7.87,Quý ông Huy Phạm,12/02/2026
cc21cbdb-fb8f-48c4-98b4-8ead93608edf,Anh Trọng Trần,232055127215,22/07/1967,0969471071,dangjohn@example.com,"3 Phương Xuân Nguyễn JohnThành phố, 158896",Tiểu đường,4.16,Cô Phương Mai,03/04/2026
9d37efb6-eafb-4e90-94ec-84ce002ccb25,Bảo Hải Phạm,487475313716,26/05/1979,0383391953,johnnguyen@example.net,"851 Chi Phạm Ngõ
JaneHuyện, 243079",Huyết áp cao,8.24,Cô Hải Phạm,07/05/2026
f7ff88d4-b509-408a-ac98-8bca51397c06,Tùng Mai,055897816962,12/02/1977,0880709187,pvu@example.net,"0 Khoa Mai JohnHuyện, 881549",Tim mạch,6.66,Nhiên Phú Mai,04/03/2026
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Cô Ánh Đặng,758139035077,23/02/1996,0872944966,npham@example.com,"10 Dũng Thị Bùi
JohnThị xã, 617033",Huyết áp cao,7.77,Bà Kim Hoàng,04/04/2026
a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,Trung Thị Phạm,564678914455,27/11/1939,0740187822,jane77@example.org,"21 Hồng Mai, 555292",Huyết áp cao,9.12,Nam Lê,09/02/2026
b27b7bb4-68c6-40b2-b0a2-cee8f9722cc1,Tú Phạm,253746447781,09/09/1967,0528864157,phamjohn@example.com,"050 Minh Hoàng Khu
JohnThành phố, 126985",Tiểu đường,8.69,Quý cô Ngọc Đặng,16/01/2026
4ef03f80-1d91-4e39-9801-4004793bed1b,Nhật An Phú Trần,431137357108,06/10/1947,0961545499,buijohn@example.org,"477 Cô Dương Nguyễn Khu
Quận JohnThành phố, 800596",Tim mạch,8.41,Ngọc Lê,14/02/2026
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Ông Hoàng Nguyễn,757203168716,06/06/1967,0928592321,john68@example.net,"9 Chi Dương, 232315",Khỏe mạnh,9.86,Thành Dương,26/03/2026
a091e5b4-d293-4e6e-bf4d-093033b0fb53,Phương Trần,445908922080,16/03/1947,0364254834,dangjohn@example.com,"7 Dương Bùi
JohnQuận, 694116",Huyết áp cao,11.78,Bác Tùng Đặng,20/01/2026
891f4683-de12-4bf1-893d-6196c926a021,Ông Hoàng Bùi,735941193110,12/06/2001,0841990079,john20@example.org,"653 Hưng Đức Dương
JohnHuyện, 957091",Khỏe mạnh,5.78,Vũ Đức Vũ,06/04/2026
1924c644-af52-4666-b239-09f4dbb54645,Dũng Nguyễn,846425168915,11/01/1979,0848180276,janetran@example.org,"7 Bà Hải Trần
Huyện JaneQuận, 918430",Tim mạch,7.81,Thành Mai,08/02/2026
08775804-3fde-4814-8ec0-ad4bd6441a9d,Bác Tú Vũ,007341205152,24/08/1972,0912133579,janeduong@example.com,"579 Xuân Trần Dãy
JaneQuận, 978343",Khỏe mạnh,4.84,Vũ Thị Vũ,06/01/2026
da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,Nhật Văn Lê,869185125556,30/06/1963,0818328941,maijohn@example.net,"2 Bác Thành Dương
JaneThị xã, 494763",Tiểu đường,10.25,Anh Trọng Mai,01/04/2026
d30608be-8548-467b-ad5c-ba244d59616b,Chi Mai,847412514499,22/12/2004,0360347365,jane24@example.org,"5 Minh Lê Khu
Quận JohnThành phố, 944554",Khỏe mạnh,11.16,Hà Trí Phạm,05/01/2026
4bacbedf-ff5a-429e-bf53-d344a7c854e4,Bà Lan Nguyễn,428406219347,15/03/1988,0319177405,johndang@example.com,"8 Yến Bùi Khu
Quận JaneThành phố, 593649",Tiểu đường,9.63,Thành Dương Nhật Thành Dương,05/02/2026
55ec024a-e64b-4b37-ae01-a122f269921c,Chị Thảo Hoàng,303288037169,02/10/1965,0856030060,hoangjane@example.net,"709 Bà Mai Hoàng JaneThị xã, 156688",Tiểu đường,7.89,Hưng Trí Hoàng,21/03/2026
e8184f34-e491-4f7d-91c4-6efcfcb896bb,Hưng Mai,520574418609,11/05/1946,0723948459,johntran@example.com,"743 Hạnh Phạm, 550268",Huyết áp cao,3.75,Hà Bùi,01/01/2026
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Lâm Phú Đặng,689768354835,18/04/1961,0829294909,phamjohn@example.com,"21 Hà Thị Đặng phố JohnHuyện, 404955",Huyết áp cao,6.06,Chị Khoa Mai,08/03/2026
5bf7dda1-7d7c-49a5-a6c1-1650ff02f5b0,Khoa Đức Vũ,190129371575,17/12/1937,0730968408,johnbui@example.org,"506 Bà Lan Bùi Đường
Bà Lan Bùi phố JohnThành phố, 823255",Tim mạch,11.04,Yến Bùi,15/03/2026
797209c0-40b3-44f8-8c1a-b2c71fa3ed1f,Ngọc Lê Nhật Ngọc Lê,868996318151,04/05/1976,0946344165,abui@example.com,"18 Bà An Trần, 309452",Tiểu đường,5.79,Lâm Trần,11/03/2026
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,Trung Quang Vũ,976633776074,17/08/1963,0929002621,phamjohn@example.org,"972 Phương Hữu Vũ, 410401",Huyết áp cao,11.58,Vũ Lê,20/01/2026
0a190939-dfc7-4b26-acb9-41fcd02c75f9,Nhật Vũ,792799872606,03/05/1993,0596202019,dangjane@example.org,"57 Quang Mai Tổ
JohnThành phố, 520245",Tiểu đường,6.47,Nam Vũ,03/04/2026
e2d903c8-a61a-4d8e-abf7-240fccc62fed,Cô Vân Đặng,723776489148,19/01/1957,0312381883,edang@example.net,"6 Bà Vi Đặng Đường
Bà Vi Đặng xã JaneThành phố, 531262",Huyết áp cao,11.32,Quý cô Xuân Lê,08/05/2026
de4b061e-b45e-4463-832a-09e05071e5f0,Cô Mai Mai,230594433989,27/04/1948,0324438341,john50@example.net,"890 Nhiên Đức Dương phố, 887931",Tim mạch,10.02,Bác Nam Tấn Đặng,24/02/2026
8ced4707-3903-4b65-81c6-1eeb0ce3c8c8,Quang Đức Dương,568930185865,03/11/1997,0382942553,john95@example.net,"17 Phương Mai Bảo Trần, 675771",Huyết áp cao,6.51,Châu Nguyễn,28/04/2026
4dfa21be-a335-42c8-9e7b-1e95f692641a,Châu Phú Phạm,993636907200,30/09/1942,0997644763,janevu@example.net,"5 Chị Dương Bùi Ngõ
Chị Dương Bùi phố JaneHuyện, 970196",Khỏe mạnh,3.58,Cô Ngọc Dương,14/03/2026
e599bd3c-0bb8-4d38-9b37-ef19b3bc912f,Bà Hà Bùi,001663940469,01/12/1949,0858524920,jane69@example.com,"5 Nhật Đặng JanePhường, 717942",Huyết áp cao,11.27,Chi Phạm,10/01/2026
d6bca712-6ecc-4931-af70-5d018da03d88,Minh Hữu Mai,728601619238,30/10/1952,0507070593,john73@example.com,"3 Linh Mai Tổ
JaneQuận, 244892",Khỏe mạnh,10.56,Lâm Hoàng,02/03/2026
8db78572-ef7d-4821-bca0-258eb63d65d5,Lâm Hoàng Nguyễn,134037496953,27/11/1974,0940130246,john12@example.org,"1 Quý cô Dương Dương Dãy
JaneThị xã, 947568",Huyết áp cao,5.48,Cô Linh Dương,05/01/2026
ab95c72f-0d95-4af5-a534-21bc6180b78a,Bảo Mai Bảo Bùi,057531453701,06/04/1957,0336686268,bpham@example.net,"0 Xuân Mai, 922405",Tim mạch,7.03,Hà Hải Mai,17/03/2026
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,Quý cô Linh Nguyễn,931505758464,26/07/1969,0915907282,johnhoang@example.com,"8 Chị Nhật Dương, 178086",Khỏe mạnh,11.69,Quý cô Xuân Mai,24/01/2026
4773e66a-6db2-4020-8a67-01436090103c,Quý ông Quang Dương,703199122458,24/01/1970,0998805037,janele@example.net,"Quý ông Trung VũHuyện JohnQuận, 645895",Tim mạch,6.67,Dương Bùi,22/03/2026
1789be63-6746-4743-897b-303d8b074d1a,Hưng Dương,075126381197,01/06/1980,0728577373,janedang@example.net,"573 Chị Lan Dương, 369054",Huyết áp cao,4.68,Nhật Thị Vũ,14/03/2026
7210045a-823c-4ef9-8d85-65ce83a9c235,Bảo Hoàng Đặng,707554941587,14/12/1978,0960850250,phamjane@example.com,"361 Chi Mai phố JanePhường, 447828",Tiểu đường,6.11,Quý ông Huy Hoàng,11/01/2026
8ede9b46-407d-4aff-8b51-a9112d90e4ee,Anh Trọng Vũ,794077823416,24/07/1970,0766503380,jane98@example.net,"618 Minh Quang Trần
Huyện JohnHuyện, 925115",Tiểu đường,4.38,Chi Phạm,24/02/2026
61a451ff-700b-4b43-ad3b-9d13c3e90323,Phương Mai Phạm,697254943632,19/08/1956,0533047558,john69@example.com,"Bà Vân Lê JohnHuyện, 320256",Huyết áp cao,8.4,Bác Phúc Vũ,28/01/2026
9dec2b83-3885-4f7e-af1a-25a829344e15,Quý cô Vi Đặng,188383472336,16/01/1960,0863779735,jane04@example.net,"1 Linh Hoàng Làng
JaneHuyện, 234443",Tiểu đường,7.67,Anh Thành Trần,14/01/2026
7c6166df-515a-4b43-b189-1f48e66e2c11,Bác Trọng Cô Kim Dương,432469550124,06/02/1956,0367389700,janemai@example.net,"6 Quý cô Lâm VũJaneThị xã, 566991",Khỏe mạnh,6.55,Quý cô An Dương,22/01/2026
14fc3a5d-9b4b-4377-a542-deb92cff45f8,Lâm Trần,996049224811,03/02/1962,0959756486,john39@example.com,"3 Anh Bảo Phạm
Huyện JaneQuận, 909652",Tim mạch,5.34,Hà Bùi,08/04/2026
5d264b1b-6593-4659-972e-8c6882aa5c46,Hương Mai,254694274789,06/12/1957,0781599034,jane17@example.net,"7 An Trần Làng
JohnThành phố, 377198",Tiểu đường,4.59,Thành Đức Nguyễn,11/04/2026
635a11f2-5c7a-483d-8a9d-2704e860bcb1,Chị Thành Vũ,259715932643,19/06/1979,0862580779,john62@example.com,"65 Bác Hưng Dương, 610511",Tim mạch,7.32,Kim Trí Phạm,27/03/2026
83b8fa05-13bc-4dc6-bae0-acdb2a6524af,Cô Nhật Vũ,742375302026,18/10/1960,0545391407,john25@example.com,"Huy Trần phố, 355506",Huyết áp cao,8.87,Quang Đặng,26/04/2026
833c8f55-a129-4fa2-a27d-4660293fc266,Thảo Hoàng,031564157278,07/05/1955,0536847603,janedang@example.com,"9 Lâm Bảo Dương, 278852",Khỏe mạnh,5.11,Khoa Dương Duyên Khoa Dương,24/04/2026
9f8acdeb-2e8f-45a8-847a-3b7ed209383b,Hải Đức Đặng,276293712985,28/01/1997,0977831145,janepham@example.com,"886 Bà Hà Nguyễn, 627778",Khỏe mạnh,4.87,Bà Phương Mai,09/05/2026
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,Thảo Bùi,808365443945,29/05/2006,0315393826,jane34@example.org,"65 Quý ông Trung Dương
JaneQuận, 187889",Tim mạch,9.12,Trọng Thành Lê,21/03/2026
b58ac738-0166-4221-b063-ae7f41ff81d1,Duyên Kim Bảo Phạm,142970254215,25/05/1951,0967437429,duongjohn@example.net,"12 Nhật Thị Phạm Khu
JaneXã, 483405",Tiểu đường,10.02,Cô Kim Bùi,22/03/2026
7b8301cf-8ebc-4d7e-88a6-5b858d56bff6,Bà Kim Đặng,107113808612,13/03/2001,0375627012,johnmai@example.org,"1 Khoa Phạm, 939756",Huyết áp cao,11.65,Kim Bảo Trần,04/05/2026
d2c0dec2-1751-44d7-8deb-2696015aba1d,Chị Yến Hoàng,608250940319,10/05/1947,0565394660,maijane@example.com,"6 Chị Dương Bùi Khu
Quận JaneThị xã, 111230",Huyết áp cao,11.66,Bảo Thế Bùi,27/04/2026
3b4ec9f5-b2cd-4a0a-840c-5cb082b34384,Bà Lan Vũ,100949225406,26/05/1935,0825365245,janele@example.org,"93 Quang Xuân Bùi, 955129",Huyết áp cao,11.1,Thành Trí Trần,07/02/2026
932d1648-6769-40f1-ae01-b9e0746b161a,Vi Phạm,884340462644,08/10/1990,0972804312,jane71@example.net,"4 Anh Đặng Số
JohnHuyện, 913274",Tim mạch,8.09,Anh Huy Hoàng Nhiên Anh Huy Hoàng,04/04/2026
61f6dfbe-114b-4c79-8200-79f51dc3c26e,Phúc Mai Bảo Vũ,291375890666,28/06/1991,0353999980,john32@example.com,"827 Chị Ánh Đặng, 816289",Huyết áp cao,6.57,Quý cô Hà Trần,15/02/2026
43f19b58-df6c-4d60-bdf7-6a69bc45144a,Huy Quang Mai,809868896293,25/10/1983,0764907715,phamjohn@example.org,"0 Bà An Phạm, 388078",Huyết áp cao,5.34,Bà Nhật Dương,19/03/2026
20d4ba18-93a0-4478-800b-19de38db128d,Dương Dương,513023893606,16/06/2000,0318496476,gbui@example.com,"18 An Đức Vũ, 205641",Tim mạch,10.0,Trung Nguyễn,17/04/2026
78aa16ea-44f7-401a-bcb5-26d7434a130e,Ông Châu Lê,863196509534,21/01/1993,0349197088,john11@example.org,"29 Quý cô Hương Dương, 553214",Tim mạch,9.33,Quý cô Lan Dương,02/04/2026
6be8c756-2d36-426c-827e-789cce40483b,Huy Nguyễn,917057704707,30/04/1978,0751778183,john94@example.net,"12 Quý ông Huy Vũ
JohnThị xã, 880762",Tim mạch,9.0,Phúc Dương,19/04/2026
41f9994a-cf5d-437f-ae8d-5daa8eb7c306,Ông Hưng Mai,255034752557,21/02/1983,0501913273,gbui@example.com,"7 Quý cô Xuân Bùi
JohnQuận, 771697",Tiểu đường,11.68,Phúc Văn Bùi,16/01/2026
50405c43-3a6c-4da6-97f7-d71f2978cc73,Cô An Mai,080597993854,07/03/1989,0330579144,rtran@example.org,"JohnQuận
341 Chị Thành Trần, 208013",Khỏe mạnh,9.31,Nhật Mai,17/04/2026
65a29cc8-c55b-495d-86bf-d9c40dc78104,Quý ông Dũng Trần,146105195401,28/06/1956,0511515332,johnnguyen@example.net,"22 Nhiên Tấn Vũ
JaneThị xã, 589887",Khỏe mạnh,11.14,Bác Khoa Lê,27/01/2026
8a0ec018-b297-49b2-b2cf-fcaef833ebfb,Cô Thành Nguyễn,087650167771,23/07/1994,0336491566,janenguyen@example.net,"56 Tùng Mai Khu
Tùng Mai phố JohnHuyện, 400692",Tim mạch,11.07,Quý cô Khoa Đặng,28/02/2026
cc476b72-6e31-4234-8410-010802568389,Thành Mai,868045665868,04/05/1936,0768203454,bpham@example.com,"6 Anh Hưng Phạm Khu
Anh Hưng Phạm xã JohnXã, 901676",Khỏe mạnh,9.17,Kim Hoàng Phạm,22/02/2026
1186da93-da7d-4c53-b020-cf0669b41194,Bà Dương Lê,893621825575,01/05/1997,0731658271,duongjohn@example.org,"208 Quý cô Mai Phạm
JaneQuận, 849937",Khỏe mạnh,8.63,Bà Xuân Nguyễn,30/01/2026
578799d9-3799-4376-be5b-3ac903c501fe,Hồng Trần,636504126052,19/06/1998,0801185462,john71@example.org,"872 Phương Nguyễn phố JohnThị xã, 908688",Khỏe mạnh,5.43,Châu Mai Dương,31/03/2026
85695f97-180d-4855-855f-fde8bc3e1d19,Phúc Trí Nguyễn,088001472695,30/04/1979,0340338430,maijohn@example.com,"4 Cô Hạnh Nguyễn phố JohnPhường, 555251",Tim mạch,11.3,Mai Vũ,24/04/2026
3e3b1a40-ca05-43a2-a553-b15f1ea15b0f,Khoa Nguyễn,623701820499,16/01/2000,0381206460,janenguyen@example.com,"9 Vũ Đặng, 662407",Khỏe mạnh,7.29,Quý cô Nhật Đặng,15/02/2026
c9df301e-8ef0-4de1-bb4f-19725115d7ee,Bác Phúc Vũ,183245396840,09/10/1986,0948297749,nguyenjohn@example.org,"7 Hưng Xuân Mai, 971733",Khỏe mạnh,9.7,Ông Anh Nguyễn,29/03/2026
8aa6b006-436a-4b9d-91c5-6a004bb13407,Hạnh Mai,881320706103,12/12/1986,0812617127,dangjane@example.org,"18 Hà DươngHuyện JaneThị xã, 772036",Khỏe mạnh,5.57,Hạnh Đặng,08/05/2026
f013a170-d5cf-4b4c-8b34-fc841111ee29,Chi Nguyễn,067011327588,05/12/1949,0539218951,johnbui@example.net,"7 Vân Trần Tổ
Vân Trần phố JohnQuận, 787603",Tim mạch,7.85,Tùng Trần,12/03/2026
e3f342a8-f030-4fd4-be54-898e8eda6433,Ông Hoàng Phạm,907526970789,15/07/1971,0984989379,janebui@example.com,"386 Quý cô Vân Mai, 704570",Huyết áp cao,7.18,Minh Đặng,02/02/2026
66cc7376-8cca-4963-ae2e-77a4cadec379,Bác Hưng Lê,923405801641,02/04/1978,0378380612,phamjane@example.net,"8 Huy Mai
JaneThị xã, 516379",Tim mạch,8.68,Nhật Thị Đặng,25/02/2026
2294fa0a-8482-4c08-842c-65ad9883e9b1,Cô Kim Đặng,326052973009,23/07/1965,0798414598,buijohn@example.net,"075 Linh Nguyễn
JohnQuận, 368691",Tiểu đường,5.58,Khoa Thị Phạm,19/03/2026
bbf8da91-37a9-4824-aafa-4d5b91ae3d4c,Bác Tùng Trần,591462129599,11/01/2001,0977157449,jane51@example.com,"961 Khoa DươngJaneThành phố, 907812",Huyết áp cao,11.49,Quý ông Quang Hoàng,11/01/2026
51beba8e-0a8a-4b94-863d-fcd64e0648d0,Lâm Phạm,306809020845,17/03/1956,0838790207,buijane@example.org,"646 Mai Hoàng, 518582",Tiểu đường,9.65,Quý ông Anh Nguyễn,08/04/2026
2160446e-b2a7-4475-8619-67736f3acf33,Phúc Quang Nguyễn,359978283736,03/10/2001,0705181725,johnbui@example.com,"146 Phương Nguyễn Ngõ
Phương Nguyễn xã JaneHuyện, 465227",Tim mạch,5.72,Quý ông Quang Hoàng,08/05/2026
2b54500d-4e08-4bb4-8509-d55806326b36,Trọng An Phú Mai,049962285320,16/03/1955,0801520218,duongjane@example.com,"1 Quý ông Nam Hoàng
Huyện JohnHuyện, 827497",Huyết áp cao,6.75,Nam Đức Trần,02/04/2026
bd717da3-3581-4632-94f5-df7005d2d205,Tú Dương,120495126968,24/07/1970,0737081410,lejane@example.org,"98 Quý cô Vi LêQuý cô Vi Lê, 747983",Huyết áp cao,11.94,Hạnh Xuân Lê,08/05/2026
637e3f94-110c-4d92-8222-305df1f71605,Quang Quang Vũ,231659986924,15/12/1937,0583859218,jane76@example.org,"Hạnh Vũ
387 Hạnh Vũ, 655132",Huyết áp cao,7.17,Cô Lan Vũ,18/03/2026
58c69158-04b4-4ac9-a831-7f0dbe9063fb,Chị Phương Bùi,820304513278,31/07/2003,0807263960,ohoang@example.org,"256 Bà Hải Phạm, 260169",Khỏe mạnh,6.14,Cô Phương Phạm,16/04/2026
2379c05f-a708-4280-b4ee-0b6721bbd183,Thành Tấn Mai,153649988384,07/10/1953,0896807700,john02@example.net,"881 Phương Phạm
Huyện JaneThị xã, 418083",Khỏe mạnh,6.57,Bác Quý ông Trung Phạm,21/01/2026
c32fc21b-06b4-4d27-af4b-8be821acfdb5,Trọng Hoàng Bùi,079927761545,14/10/1966,0906425162,john25@example.com,"897 Phương Thế Nguyễn Số
JaneQuận, 271742",Huyết áp cao,6.85,Cô Ngọc Mai,03/01/2026
69bd40d8-f340-4dd3-8515-75b9ece9504b,Vũ Tấn Bùi,420042608701,11/05/1944,0347077217,john11@example.com,"660 Mai Hoàng Số
Mai Hoàng phố JaneThị xã, 967182",Khỏe mạnh,7.36,Bà Hạnh Hoàng,11/04/2026
